jobUrl,jobId,companyName,companyUrl,jobTitle,logoUrl,location,insights,postDate,isEasyApply,isPromoted,applicantCount,url,query,category,timestamp,isRemote
https://www.linkedin.com/jobs/view/2948630464/,2948630464,Alight Solutions,https://www.linkedin.com/company/21528485/,Cloud Deployment Sales Executive,https://media-exp1.licdn.com/dms/image/C4E0BAQEX05hwwUfDmw/company-logo_100_100/0/1541094578896?e=1655337600&v=beta&t=ZGcNML7ykfMDofeMtWIf2guullilmuRU3ow8cMJejU0,"Singapore, Singapore",Your profile matches this job,,false,true,5,https://www.linkedin.com/jobs/view/2948630464/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2927573937/,2927573937,Google,https://www.linkedin.com/company/1441/,"Cloud Strategist, Strategy and Operations",https://media-exp1.licdn.com/dms/image/C4D0BAQHiNSL4Or29cg/company-logo_100_100/0/1519856215226?e=1655337600&v=beta&t=MogoOAX4SNoR6aOiAy0rMIGLr6LPG2FzBolwpaxShgc,"Singapore, Singapore",251 alumni work here,,false,true,13,https://www.linkedin.com/jobs/view/2927573937/,cloud,Jobs,2022-03-14T03:57:12.809Z,true
https://www.linkedin.com/jobs/view/2935921987/,2935921987,Amazon Web Services (AWS),https://www.linkedin.com/company/2382910/,Associate Cloud Architect - Early Career Program 2022,https://media-exp1.licdn.com/dms/image/C560BAQE_4UwvNNtNTQ/company-logo_100_100/0/1640205885683?e=1655337600&v=beta&t=fa6Fs3S3vkaLGKRk1Q4GLMx8uc1yP8UXtzxFxcTgAZo,"Singapore, Singapore",1 connection works here,,false,true,0,https://www.linkedin.com/jobs/view/2935921987/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2952561156/,2952561156,Pomelo,https://www.linkedin.com/company/76559849/,AWS Cloud Infrastructure Lead,https://media-exp1.licdn.com/dms/image/C4E0BAQGl0V8Z_jD7NA/company-logo_100_100/0/1639062956280?e=1655337600&v=beta&t=0e6MguI9dgvjgqmFmevDzHmunWjgzpY4oCYksYcynqA,"Singapore, Singapore",Actively recruiting,,false,true,4,https://www.linkedin.com/jobs/view/2952561156/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2916681082/,2916681082,Tencent America,https://www.linkedin.com/company/18286943/,Cloud Data Centre Engineer (Student / Recent Graduate),https://media-exp1.licdn.com/dms/image/C560BAQHNC9ASSOoUTg/company-logo_100_100/0/1519891607900?e=1655337600&v=beta&t=fNCq3ysmkRb1So-qDQexULyPyIlYZWb1YMYpUdQX8hA,"Singapore, Singapore",Your profile matches this job,2022-01-18,false,false,6,https://www.linkedin.com/jobs/view/2916681082/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2959789929/,2959789929,IBM,https://www.linkedin.com/company/1009/,"Data & AI Solution Lead, Public Sector",https://media-exp1.licdn.com/dms/image/C4D0BAQHnDb1Rq_7PNQ/company-logo_100_100/0/1645010927195?e=1655337600&v=beta&t=YJPV_mzgP6M8k0_GGEyVkYsdpoPnII2m7s-Eb_ia5Zk,"Singapore, Singapore",110 alumni work here,2022-03-08,false,false,6,https://www.linkedin.com/jobs/view/2959789929/,cloud,Jobs,2022-03-14T03:57:12.809Z,
https://www.linkedin.com/jobs/view/2933523219/,2933523219,SAP,https://www.linkedin.com/company/1115/,"SAP Cloud Success Services Associate, Cloud Success Services Academy - Singapore",https://media-exp1.licdn.com/dms/image/C4D0BAQEw6tL8urU3Cw/company-logo_100_100/0/1642712289065?e=1655337600&v=beta&t=jjAj0nw7tIUY4syZ4e23y51on58WxTBk2ZXdeL7rwbc,"Singapore, Singapore",2 connections work here,,false,true,16,https://www.linkedin.com/jobs/view/2933523219/,cloud,Jobs,2022-03-14T03:57:12.810Z,
https://www.linkedin.com/jobs/view/2956292782/,2956292782,Microsoft,https://www.linkedin.com/company/1035/,Cloud Solution Architect - Data & Analytics,https://media-exp1.licdn.com/dms/image/C560BAQE88xCsONDULQ/company-logo_100_100/0/1618231291419?e=1655337600&v=beta&t=cDhs7wa7Va5JvaxdmnSpjLmC3Dg_KuI0gF3j6P88pfc,"Singapore, Singapore",104 alumni work here,,false,true,9,https://www.linkedin.com/jobs/view/2956292782/,cloud,Jobs,2022-03-14T03:57:12.810Z,
https://www.linkedin.com/jobs/view/2959788862/,2959788862,IBM,https://www.linkedin.com/company/1009/,Cloud Engineer,https://media-exp1.licdn.com/dms/image/C4D0BAQHnDb1Rq_7PNQ/company-logo_100_100/0/1645010927195?e=1655337600&v=beta&t=YJPV_mzgP6M8k0_GGEyVkYsdpoPnII2m7s-Eb_ia5Zk,"Singapore, Singapore",You have a preferred skill badge,,false,true,12,https://www.linkedin.com/jobs/view/2959788862/,cloud,Jobs,2022-03-14T03:57:12.810Z,
https://www.linkedin.com/jobs/view/2927559782/,2927559782,Google,https://www.linkedin.com/company/1441/,"Strategic Advisor, Google Cloud",https://media-exp1.licdn.com/dms/image/C4D0BAQHiNSL4Or29cg/company-logo_100_100/0/1519856215226?e=1655337600&v=beta&t=MogoOAX4SNoR6aOiAy0rMIGLr6LPG2FzBolwpaxShgc,"Singapore, Singapore",251 alumni work here,,false,true,24,https://www.linkedin.com/jobs/view/2927559782/,cloud,Jobs,2022-03-14T03:57:12.810Z,true
