Source,Target,Type,Weight
12049,10,undirected,1
12049,1124,undirected,1
12049,87,undirected,1
12049,254,undirected,1
12049,407,undirected,1
12049,3347,undirected,1
12049,160,undirected,1
12049,125,undirected,1
12049,26,undirected,1
12049,131,undirected,1
12049,480,undirected,1
12049,805,undirected,1
12049,62,undirected,1
12049,3349,undirected,1
12049,3350,undirected,1
12049,195,undirected,1
12049,3352,undirected,1
12049,1138,undirected,1
12049,378,undirected,1
12049,200,undirected,1
11833,475,undirected,1
11833,417,undirected,1
11833,304,undirected,1
11833,479,undirected,1
11833,568,undirected,1
11833,482,undirected,1
11833,1079,undirected,1
11833,1080,undirected,1
11833,105,undirected,1
11833,359,undirected,1
11833,1081,undirected,1
11833,1082,undirected,1
11833,1083,undirected,1
11833,431,undirected,1
11833,1181,undirected,1
11833,781,undirected,1
11833,1084,undirected,1
11833,1085,undirected,1
11833,1082,undirected,1
11833,1086,undirected,1
11833,1087,undirected,1
11833,490,undirected,1
11833,1088,undirected,1
11833,1089,undirected,1
11833,916,undirected,1
11833,1090,undirected,1
11833,122,undirected,1
11833,1091,undirected,1
11833,1092,undirected,1
11833,613,undirected,1
11833,285,undirected,1
11833,1101,undirected,1
11833,1093,undirected,1
11833,1094,undirected,1
11833,1095,undirected,1
11833,1096,undirected,1
11833,328,undirected,1
11833,1097,undirected,1
11833,159,undirected,1
11833,1098,undirected,1
11833,25,undirected,1
11833,25,undirected,1
11833,83,undirected,1
11833,125,undirected,1
11833,26,undirected,1
11833,127,undirected,1
11833,54,undirected,1
11833,334,undirected,1
11833,1099,undirected,1
11833,1100,undirected,1
11833,1102,undirected,1
11833,1103,undirected,1
11833,1104,undirected,1
11833,335,undirected,1
11833,1025,undirected,1
11833,1105,undirected,1
11833,502,undirected,1
12050,5334,undirected,1
12050,5335,undirected,1
12050,110,undirected,1
12050,5336,undirected,1
12050,5337,undirected,1
12050,5338,undirected,1
12050,551,undirected,1
12050,87,undirected,1
12050,5339,undirected,1
12050,2327,undirected,1
12050,1025,undirected,1
12050,1758,undirected,1
12050,858,undirected,1
12050,1135,undirected,1
12050,859,undirected,1
12050,5340,undirected,1
12050,5341,undirected,1
12050,5342,undirected,1
12050,2813,undirected,1
12050,551,undirected,1
12050,5343,undirected,1
12050,5344,undirected,1
12050,5345,undirected,1
12050,5346,undirected,1
12050,1546,undirected,1
12050,5347,undirected,1
12050,5348,undirected,1
12050,1787,undirected,1
12050,5349,undirected,1
12050,5350,undirected,1
12050,5351,undirected,1
12050,88,undirected,1
12050,5352,undirected,1
12050,5353,undirected,1
12050,2135,undirected,1
12050,5354,undirected,1
12050,5355,undirected,1
12050,5356,undirected,1
12050,5357,undirected,1
12050,1105,undirected,1
12050,5358,undirected,1
12050,2103,undirected,1
12050,222,undirected,1
12050,5359,undirected,1
12050,5360,undirected,1
12050,5361,undirected,1
12050,5362,undirected,1
12050,5363,undirected,1
12050,513,undirected,1
12050,5364,undirected,1
12050,5365,undirected,1
12050,4325,undirected,1
12050,5366,undirected,1
12050,5367,undirected,1
12050,88,undirected,1
12050,5368,undirected,1
12050,3668,undirected,1
12050,861,undirected,1
12050,5369,undirected,1
12050,5370,undirected,1
12050,5371,undirected,1
12050,5372,undirected,1
12050,5373,undirected,1
12050,5374,undirected,1
12050,5375,undirected,1
12050,5376,undirected,1
12050,1991,undirected,1
12050,5377,undirected,1
12050,5378,undirected,1
12050,5379,undirected,1
12050,5380,undirected,1
12050,4748,undirected,1
12050,5381,undirected,1
12050,5382,undirected,1
12050,3952,undirected,1
12050,2405,undirected,1
12050,5383,undirected,1
12050,2990,undirected,1
12050,1275,undirected,1
12050,5384,undirected,1
12050,97,undirected,1
11796,138,undirected,1
11796,223,undirected,1
11796,224,undirected,1
11796,225,undirected,1
11796,226,undirected,1
11796,101,undirected,1
11796,227,undirected,1
11796,228,undirected,1
11796,229,undirected,1
11796,102,undirected,1
11796,230,undirected,1
11796,3,undirected,1
11796,231,undirected,1
11796,107,undirected,1
11796,232,undirected,1
11796,110,undirected,1
11796,233,undirected,1
11796,234,undirected,1
11796,33,undirected,1
11796,235,undirected,1
11796,236,undirected,1
11796,237,undirected,1
11796,35,undirected,1
11796,146,undirected,1
11796,238,undirected,1
11796,239,undirected,1
11796,240,undirected,1
11796,241,undirected,1
11796,242,undirected,1
11796,79,undirected,1
11796,243,undirected,1
11796,244,undirected,1
11796,152,undirected,1
11796,245,undirected,1
11796,246,undirected,1
11796,247,undirected,1
11796,248,undirected,1
11796,249,undirected,1
11796,250,undirected,1
11796,251,undirected,1
11796,252,undirected,1
11796,253,undirected,1
11796,254,undirected,1
11796,255,undirected,1
11796,156,undirected,1
11796,124,undirected,1
11796,45,undirected,1
11796,256,undirected,1
11796,257,undirected,1
11796,258,undirected,1
11796,259,undirected,1
11796,125,undirected,1
11796,260,undirected,1
11796,261,undirected,1
11796,262,undirected,1
11796,263,undirected,1
11796,264,undirected,1
11796,265,undirected,1
11796,132,undirected,1
11796,131,undirected,1
11796,266,undirected,1
11796,133,undirected,1
11796,267,undirected,1
11796,213,undirected,1
11796,268,undirected,1
11796,269,undirected,1
11796,270,undirected,1
11796,271,undirected,1
11796,272,undirected,1
11796,200,undirected,1
12051,5198,undirected,1
12051,224,undirected,1
12051,5199,undirected,1
12051,1379,undirected,1
12051,5200,undirected,1
12051,3,undirected,1
12051,5201,undirected,1
12051,237,undirected,1
12051,1082,undirected,1
12051,5203,undirected,1
12051,1431,undirected,1
12051,5204,undirected,1
12051,5205,undirected,1
12051,3992,undirected,1
12051,26,undirected,1
12051,131,undirected,1
12051,1025,undirected,1
12051,3998,undirected,1
12051,200,undirected,1
12051,5207,undirected,1
12051,5208,undirected,1
12051,101,undirected,1
12051,359,undirected,1
12051,4002,undirected,1
12051,5209,undirected,1
12051,69,undirected,1
12051,5210,undirected,1
12051,5211,undirected,1
12051,1513,undirected,1
12051,5212,undirected,1
12051,5213,undirected,1
12051,5214,undirected,1
12051,1479,undirected,1
12051,5215,undirected,1
12051,5216,undirected,1
12051,1692,undirected,1
12051,5217,undirected,1
12051,5218,undirected,1
12051,124,undirected,1
12051,922,undirected,1
12051,5219,undirected,1
12051,5385,undirected,1
12051,503,undirected,1
12051,5220,undirected,1
12051,5221,undirected,1
12051,5222,undirected,1
12051,5223,undirected,1
12051,1382,undirected,1
12051,5224,undirected,1
12051,7,undirected,1
12051,5225,undirected,1
12051,76,undirected,1
12051,1547,undirected,1
12051,41,undirected,1
12051,5226,undirected,1
12051,1076,undirected,1
12051,891,undirected,1
12051,5227,undirected,1
12051,5228,undirected,1
12051,386,undirected,1
12051,5229,undirected,1
12051,5230,undirected,1
12051,198,undirected,1
12051,1354,undirected,1
12051,5231,undirected,1
12051,5232,undirected,1
12051,5233,undirected,1
12051,3729,undirected,1
12051,5234,undirected,1
12051,1473,undirected,1
12051,5235,undirected,1
12051,106,undirected,1
12051,5236,undirected,1
12051,5237,undirected,1
12051,288,undirected,1
12051,1439,undirected,1
12051,125,undirected,1
12051,4021,undirected,1
12051,5238,undirected,1
12051,5239,undirected,1
12051,3391,undirected,1
12052,5386,undirected,1
12052,5387,undirected,1
12052,823,undirected,1
12052,3,undirected,1
12052,5388,undirected,1
12052,131,undirected,1
12052,5389,undirected,1
12052,110,undirected,1
12052,33,undirected,1
12052,431,undirected,1
12052,7,undirected,1
12052,5225,undirected,1
12052,247,undirected,1
12052,2348,undirected,1
12052,26,undirected,1
12052,131,undirected,1
12052,582,undirected,1
12052,503,undirected,1
12052,5390,undirected,1
12052,5282,undirected,1
12052,475,undirected,1
12052,5386,undirected,1
12052,137,undirected,1
12052,478,undirected,1
12052,5387,undirected,1
12052,823,undirected,1
12052,3,undirected,1
12052,5388,undirected,1
12052,5389,undirected,1
12052,131,undirected,1
12052,110,undirected,1
12052,33,undirected,1
12052,431,undirected,1
12052,5225,undirected,1
12052,5285,undirected,1
12052,5391,undirected,1
12052,282,undirected,1
12052,247,undirected,1
12052,285,undirected,1
12052,5286,undirected,1
12052,5392,undirected,1
12052,1611,undirected,1
12052,25,undirected,1
12052,52,undirected,1
12052,26,undirected,1
12052,131,undirected,1
12052,582,undirected,1
12052,60,undirected,1
12052,500,undirected,1
12052,503,undirected,1
12052,5390,undirected,1
12052,64,undirected,1
12052,5282,undirected,1
12053,5393,undirected,1
12053,5394,undirected,1
12053,5395,undirected,1
12053,1957,undirected,1
12053,170,undirected,1
12053,1958,undirected,1
12053,353,undirected,1
12053,5393,undirected,1
12053,5396,undirected,1
12053,1961,undirected,1
12053,69,undirected,1
12053,5397,undirected,1
12053,5398,undirected,1
12053,35,undirected,1
12053,14,undirected,1
12053,5399,undirected,1
12053,812,undirected,1
12053,5400,undirected,1
12053,1209,undirected,1
12053,5401,undirected,1
12053,375,undirected,1
12053,5402,undirected,1
12053,5403,undirected,1
12053,1216,undirected,1
12053,331,undirected,1
12053,4935,undirected,1
12053,5404,undirected,1
12053,375,undirected,1
12053,5405,undirected,1
12053,1966,undirected,1
12053,5406,undirected,1
12053,62,undirected,1
12053,1567,undirected,1
12053,816,undirected,1
12053,2026,undirected,1
12053,5407,undirected,1
12053,968,undirected,1
12053,200,undirected,1
12054,295,undirected,1
12054,101,undirected,1
12054,5408,undirected,1
12054,102,undirected,1
12054,353,undirected,1
12054,2083,undirected,1
12054,3,undirected,1
12054,1202,undirected,1
12054,2417,undirected,1
12054,5409,undirected,1
12054,35,undirected,1
12054,5410,undirected,1
12054,#NAME?,undirected,1
12054,2099,undirected,1
12054,#NAME?,undirected,1
12054,1587,undirected,1
12054,768,undirected,1
12054,5411,undirected,1
12054,5314,undirected,1
12054,5412,undirected,1
12054,51,undirected,1
12054,5413,undirected,1
12054,131,undirected,1
12054,58,undirected,1
12054,293,undirected,1
12054,2078,undirected,1
12054,#NAME?,undirected,1
12054,62,undirected,1
12054,5414,undirected,1
12054,195,undirected,1
12054,5415,undirected,1
12054,198,undirected,1
11832,1166,undirected,1
11832,1167,undirected,1
11832,1168,undirected,1
11832,1169,undirected,1
11832,1170,undirected,1
11832,21,undirected,1
11832,563,undirected,1
11832,3,undirected,1
11832,422,undirected,1
11832,510,undirected,1
11832,1171,undirected,1
11832,1032,undirected,1
11832,110,undirected,1
11832,72,undirected,1
11832,1030,undirected,1
11832,1172,undirected,1
11832,1173,undirected,1
11832,229,undirected,1
11832,282,undirected,1
11832,264,undirected,1
11832,1174,undirected,1
11832,254,undirected,1
11832,49,undirected,1
11832,88,undirected,1
11832,42,undirected,1
11832,580,undirected,1
11832,527,undirected,1
11832,1037,undirected,1
11832,1175,undirected,1
11832,289,undirected,1
11832,1176,undirected,1
11832,125,undirected,1
11832,25,undirected,1
11832,1177,undirected,1
11832,54,undirected,1
11832,262,undirected,1
11832,1178,undirected,1
11832,1179,undirected,1
11832,1038,undirected,1
11832,268,undirected,1
11832,1042,undirected,1
11832,97,undirected,1
11832,1180,undirected,1
12055,5416,undirected,1
12055,139,undirected,1
12055,1703,undirected,1
12055,2765,undirected,1
12055,1933,undirected,1
12055,2766,undirected,1
12055,760,undirected,1
12055,5417,undirected,1
12055,4152,undirected,1
12055,2770,undirected,1
12055,3,undirected,1
12055,2876,undirected,1
12055,5418,undirected,1
12055,305,undirected,1
12055,2772,undirected,1
12055,2773,undirected,1
12055,5419,undirected,1
12055,765,undirected,1
12055,1126,undirected,1
12055,2775,undirected,1
12055,5420,undirected,1
12055,766,undirected,1
12055,5421,undirected,1
12055,2778,undirected,1
12055,2779,undirected,1
12055,5422,undirected,1
12055,2508,undirected,1
12055,760,undirected,1
12055,5301,undirected,1
12055,1516,undirected,1
12055,2783,undirected,1
12055,2785,undirected,1
12055,2787,undirected,1
12055,2531,undirected,1
12055,5424,undirected,1
12055,52,undirected,1
12055,2788,undirected,1
12055,26,undirected,1
12055,2791,undirected,1
12055,5425,undirected,1
12055,5426,undirected,1
12055,293,undirected,1
12055,294,undirected,1
12055,2273,undirected,1
12055,450,undirected,1
12055,1298,undirected,1
12055,2792,undirected,1
12055,2793,undirected,1
12055,5427,undirected,1
12055,5428,undirected,1
12055,2794,undirected,1
12055,2795,undirected,1
11812,702,undirected,1
11812,224,undirected,1
11812,703,undirected,1
11812,704,undirected,1
11812,705,undirected,1
11812,706,undirected,1
11812,707,undirected,1
11812,708,undirected,1
11812,709,undirected,1
11812,710,undirected,1
11812,129,undirected,1
11812,107,undirected,1
11812,711,undirected,1
11812,712,undirected,1
11812,113,undirected,1
11812,713,undirected,1
11812,714,undirected,1
11812,715,undirected,1
11812,716,undirected,1
11812,717,undirected,1
11812,718,undirected,1
11812,662,undirected,1
11812,19,undirected,1
11812,719,undirected,1
11812,720,undirected,1
11812,721,undirected,1
11812,722,undirected,1
11812,723,undirected,1
11812,724,undirected,1
11812,725,undirected,1
11812,726,undirected,1
11812,727,undirected,1
11812,728,undirected,1
11812,729,undirected,1
11812,730,undirected,1
11812,731,undirected,1
11812,732,undirected,1
11812,733,undirected,1
11812,734,undirected,1
11812,735,undirected,1
11812,444,undirected,1
11812,736,undirected,1
11812,737,undirected,1
11812,738,undirected,1
12056,5429,undirected,1
12056,5430,undirected,1
12056,5431,undirected,1
12056,3,undirected,1
12056,2527,undirected,1
12056,766,undirected,1
12056,1232,undirected,1
12056,7,undirected,1
12056,5432,undirected,1
12056,520,undirected,1
12056,2799,undirected,1
12056,814,undirected,1
12056,891,undirected,1
12056,5433,undirected,1
12056,1071,undirected,1
12056,22,undirected,1
12056,1236,undirected,1
12056,1023,undirected,1
12056,5434,undirected,1
12056,26,undirected,1
12056,1241,undirected,1
12056,5435,undirected,1
12056,2475,undirected,1
12056,397,undirected,1
11838,138,undirected,1
11838,1283,undirected,1
11838,1284,undirected,1
11838,1285,undirected,1
11838,139,undirected,1
11838,1286,undirected,1
11838,1287,undirected,1
11838,421,undirected,1
11838,1288,undirected,1
11838,1289,undirected,1
11838,105,undirected,1
11838,3,undirected,1
11838,652,undirected,1
11838,1290,undirected,1
11838,751,undirected,1
11838,365,undirected,1
11838,432,undirected,1
11838,1291,undirected,1
11838,656,undirected,1
11838,365,undirected,1
11838,1292,undirected,1
11838,1293,undirected,1
11838,1294,undirected,1
11838,1295,undirected,1
11838,1296,undirected,1
11838,1297,undirected,1
11838,1298,undirected,1
11838,1299,undirected,1
11838,1300,undirected,1
11838,1301,undirected,1
11838,439,undirected,1
11838,1302,undirected,1
11838,19,undirected,1
11838,1303,undirected,1
11838,815,undirected,1
11838,259,undirected,1
11838,1304,undirected,1
11838,656,undirected,1
11838,26,undirected,1
11838,129,undirected,1
11838,54,undirected,1
11838,1305,undirected,1
11838,1306,undirected,1
11838,162,undirected,1
11838,1307,undirected,1
11838,63,undirected,1
11838,1308,undirected,1
11838,1309,undirected,1
11838,1158,undirected,1
11838,1310,undirected,1
11838,221,undirected,1
11838,1311,undirected,1
12057,5436,undirected,1
12057,5437,undirected,1
12057,66,undirected,1
12057,1484,undirected,1
12057,5190,undirected,1
12057,7,undirected,1
12057,5438,undirected,1
12057,87,undirected,1
12057,5439,undirected,1
12057,5440,undirected,1
12057,5441,undirected,1
12057,5442,undirected,1
12057,5443,undirected,1
12057,5444,undirected,1
12057,222,undirected,1
12057,5445,undirected,1
12058,2564,undirected,1
12058,3,undirected,1
12058,509,undirected,1
12058,5446,undirected,1
12058,5447,undirected,1
12058,7,undirected,1
12058,1825,undirected,1
12058,5448,undirected,1
12058,579,undirected,1
12058,435,undirected,1
12058,5449,undirected,1
12058,3371,undirected,1
12058,5450,undirected,1
12058,3772,undirected,1
12058,5451,undirected,1
12058,5452,undirected,1
12058,5453,undirected,1
12058,1236,undirected,1
12058,125,undirected,1
12058,523,undirected,1
12058,4248,undirected,1
12058,26,undirected,1
12058,5454,undirected,1
12058,3404,undirected,1
12058,839,undirected,1
12058,5455,undirected,1
12058,88,undirected,1
12058,5456,undirected,1
12058,474,undirected,1
12058,200,undirected,1
12059,5457,undirected,1
12059,101,undirected,1
12059,1031,undirected,1
12059,102,undirected,1
12059,5458,undirected,1
12059,232,undirected,1
12059,455,undirected,1
12059,2527,undirected,1
12059,110,undirected,1
12059,33,undirected,1
12059,7,undirected,1
12059,516,undirected,1
12059,5459,undirected,1
12059,845,undirected,1
12059,1653,undirected,1
12059,1031,undirected,1
12059,5460,undirected,1
12059,247,undirected,1
12059,4499,undirected,1
12059,4543,undirected,1
12059,689,undirected,1
12059,465,undirected,1
12059,5461,undirected,1
12059,5053,undirected,1
12059,198,undirected,1
12059,5462,undirected,1
12059,25,undirected,1
12059,2820,undirected,1
12059,52,undirected,1
12059,5463,undirected,1
12059,26,undirected,1
12059,5464,undirected,1
12059,75,undirected,1
12059,5465,undirected,1
12059,131,undirected,1
12059,5466,undirected,1
12059,5467,undirected,1
12059,5468,undirected,1
12059,2476,undirected,1
12059,968,undirected,1
12059,200,undirected,1
1910,673,undirected,1
1910,100,undirected,1
1910,5095,undirected,1
1910,351,undirected,1
1910,5469,undirected,1
1910,2458,undirected,1
1910,776,undirected,1
1910,5470,undirected,1
1910,1573,undirected,1
1910,3037,undirected,1
1910,3,undirected,1
1910,3818,undirected,1
1910,5471,undirected,1
1910,5472,undirected,1
1910,422,undirected,1
1910,509,undirected,1
1910,2570,undirected,1
1910,5473,undirected,1
1910,110,undirected,1
1910,1862,undirected,1
1910,683,undirected,1
1910,1113,undirected,1
1910,35,undirected,1
1910,1989,undirected,1
1910,513,undirected,1
1910,152,undirected,1
1910,686,undirected,1
1910,3988,undirected,1
1910,520,undirected,1
1910,79,undirected,1
1910,152,undirected,1
1910,181,undirected,1
1910,5474,undirected,1
1910,5475,undirected,1
1910,694,undirected,1
1910,3038,undirected,1
1910,5476,undirected,1
1910,382,undirected,1
1910,88,undirected,1
1910,157,undirected,1
1910,42,undirected,1
1910,527,undirected,1
1910,5178,undirected,1
1910,5477,undirected,1
1910,5478,undirected,1
1910,5479,undirected,1
1910,125,undirected,1
1910,529,undirected,1
1910,5480,undirected,1
1910,530,undirected,1
1910,5481,undirected,1
1910,480,undirected,1
1910,857,undirected,1
1910,2006,undirected,1
1910,88,undirected,1
1910,5482,undirected,1
1910,29,undirected,1
1910,3556,undirected,1
1910,5483,undirected,1
1910,97,undirected,1
1910,699,undirected,1
1910,222,undirected,1
12060,26,undirected,1
12060,438,undirected,1
12060,2015,undirected,1
12060,7,undirected,1
12060,1126,undirected,1
12060,781,undirected,1
12060,1750,undirected,1
12060,3,undirected,1
12060,1011,undirected,1
12060,4859,undirected,1
12060,25,undirected,1
11850,2027,undirected,1
11850,224,undirected,1
11850,808,undirected,1
11850,2488,undirected,1
11850,101,undirected,1
11850,5484,undirected,1
11850,954,undirected,1
11850,229,undirected,1
11850,5485,undirected,1
11850,3,undirected,1
11850,5486,undirected,1
11850,5487,undirected,1
11850,360,undirected,1
11850,110,undirected,1
11850,941,undirected,1
11850,33,undirected,1
11850,2630,undirected,1
11850,34,undirected,1
11850,1989,undirected,1
11850,5488,undirected,1
11850,7,undirected,1
11850,5489,undirected,1
11850,2473,undirected,1
11850,5490,undirected,1
11850,415,undirected,1
11850,5491,undirected,1
11850,40,undirected,1
11850,579,undirected,1
11850,181,undirected,1
11850,467,undirected,1
11850,41,undirected,1
11850,5492,undirected,1
11850,42,undirected,1
11850,247,undirected,1
11850,5493,undirected,1
11850,5011,undirected,1
11850,250,undirected,1
11850,184,undirected,1
11850,2040,undirected,1
11850,288,undirected,1
11850,5494,undirected,1
11850,5495,undirected,1
11850,125,undirected,1
11850,26,undirected,1
11850,58,undirected,1
11850,857,undirected,1
11850,5496,undirected,1
11850,1242,undirected,1
11850,268,undirected,1
11850,3275,undirected,1
11850,5497,undirected,1
11850,3011,undirected,1
11850,1656,undirected,1
11850,968,undirected,1
5502,2027,undirected,1
5502,808,undirected,1
5502,295,undirected,1
5502,2488,undirected,1
5502,1954,undirected,1
5502,5484,undirected,1
5502,953,undirected,1
5502,229,undirected,1
5502,5498,undirected,1
5502,954,undirected,1
5502,536,undirected,1
5502,101,undirected,1
5502,3,undirected,1
5502,2080,undirected,1
5502,5499,undirected,1
5502,360,undirected,1
5502,110,undirected,1
5502,960,undirected,1
5502,51,undirected,1
5502,941,undirected,1
5502,33,undirected,1
5502,2630,undirected,1
5502,34,undirected,1
5502,5500,undirected,1
5502,5489,undirected,1
5502,1047,undirected,1
5502,5501,undirected,1
5502,2491,undirected,1
5502,5502,undirected,1
5502,415,undirected,1
5502,5503,undirected,1
5502,5491,undirected,1
5502,579,undirected,1
5502,40,undirected,1
5502,5504,undirected,1
5502,467,undirected,1
5502,41,undirected,1
5502,2477,undirected,1
5502,5505,undirected,1
5502,42,undirected,1
5502,247,undirected,1
5502,5506,undirected,1
5502,5493,undirected,1
5502,5507,undirected,1
5502,250,undirected,1
5502,184,undirected,1
5502,5508,undirected,1
5502,5509,undirected,1
5502,2040,undirected,1
5502,42,undirected,1
5502,5494,undirected,1
5502,5495,undirected,1
5502,50,undirected,1
5502,977,undirected,1
5502,232,undirected,1
5502,3747,undirected,1
5502,125,undirected,1
5502,5510,undirected,1
5502,26,undirected,1
5502,58,undirected,1
5502,5511,undirected,1
5502,5512,undirected,1
5502,268,undirected,1
5502,5513,undirected,1
5502,5497,undirected,1
5502,1656,undirected,1
5502,968,undirected,1
12061,2027,undirected,1
12061,808,undirected,1
12061,2488,undirected,1
12061,101,undirected,1
12061,954,undirected,1
12061,229,undirected,1
12061,5485,undirected,1
12061,5514,undirected,1
12061,3,undirected,1
12061,2080,undirected,1
12061,5499,undirected,1
12061,360,undirected,1
12061,110,undirected,1
12061,941,undirected,1
12061,33,undirected,1
12061,2630,undirected,1
12061,34,undirected,1
12061,5489,undirected,1
12061,415,undirected,1
12061,5491,undirected,1
12061,40,undirected,1
12061,579,undirected,1
12061,467,undirected,1
12061,41,undirected,1
12061,42,undirected,1
12061,247,undirected,1
12061,5493,undirected,1
12061,250,undirected,1
12061,184,undirected,1
12061,2040,undirected,1
12061,288,undirected,1
12061,5494,undirected,1
12061,5495,undirected,1
12061,232,undirected,1
12061,26,undirected,1
12061,5515,undirected,1
12061,58,undirected,1
12061,268,undirected,1
12061,5497,undirected,1
12061,3011,undirected,1
12061,1656,undirected,1
12061,968,undirected,1
12062,2201,undirected,1
12062,99,undirected,1
12062,5516,undirected,1
12062,2202,undirected,1
12062,2203,undirected,1
12062,2204,undirected,1
12062,5517,undirected,1
12062,5518,undirected,1
12062,2205,undirected,1
12062,2206,undirected,1
12062,2208,undirected,1
12062,2209,undirected,1
12062,2211,undirected,1
12062,2212,undirected,1
12062,2212,undirected,1
12062,2214,undirected,1
12062,2215,undirected,1
12062,7,undirected,1
12062,818,undirected,1
12062,368,undirected,1
12062,2218,undirected,1
12062,2219,undirected,1
12062,760,undirected,1
12062,5519,undirected,1
12062,5520,undirected,1
12062,2222,undirected,1
12062,768,undirected,1
12062,5521,undirected,1
12062,1806,undirected,1
12062,5522,undirected,1
12062,2223,undirected,1
12062,52,undirected,1
12062,2225,undirected,1
12062,26,undirected,1
12062,5523,undirected,1
12062,2227,undirected,1
12062,5524,undirected,1
12062,293,undirected,1
12062,60,undirected,1
12062,3418,undirected,1
12062,5525,undirected,1
12062,1135,undirected,1
12062,2228,undirected,1
12062,5526,undirected,1
12062,200,undirected,1
12063,1762,undirected,1
12063,301,undirected,1
12063,3344,undirected,1
12063,402,undirected,1
12063,3,undirected,1
12063,1452,undirected,1
12063,232,undirected,1
12063,1541,undirected,1
12063,766,undirected,1
12063,433,undirected,1
12063,10,undirected,1
12063,1124,undirected,1
12063,5527,undirected,1
12063,254,undirected,1
12063,87,undirected,1
12063,2110,undirected,1
12063,160,undirected,1
12063,125,undirected,1
12063,26,undirected,1
12063,131,undirected,1
12063,5528,undirected,1
12063,3349,undirected,1
12063,62,undirected,1
12063,3350,undirected,1
12063,195,undirected,1
12063,3352,undirected,1
12063,378,undirected,1
12063,200,undirected,1
5061,985,undirected,1
5061,1762,undirected,1
5061,808,undirected,1
5061,101,undirected,1
5061,954,undirected,1
5061,2477,undirected,1
5061,5529,undirected,1
5061,5530,undirected,1
5061,173,undirected,1
5061,107,undirected,1
5061,110,undirected,1
5061,66,undirected,1
5061,4474,undirected,1
5061,35,undirected,1
5061,5531,undirected,1
5061,5532,undirected,1
5061,5533,undirected,1
5061,5534,undirected,1
5061,2617,undirected,1
5061,2325,undirected,1
5061,87,undirected,1
5061,42,undirected,1
5061,5535,undirected,1
5061,3630,undirected,1
5061,2622,undirected,1
5061,25,undirected,1
5061,3224,undirected,1
5061,5536,undirected,1
5061,529,undirected,1
5061,131,undirected,1
5061,293,undirected,1
5061,5537,undirected,1
5061,859,undirected,1
5061,2116,undirected,1
5061,473,undirected,1
5061,535,undirected,1
5061,200,undirected,1
1603,3001,undirected,1
1603,229,undirected,1
1603,3,undirected,1
1603,234,undirected,1
1603,252,undirected,1
1603,5538,undirected,1
1603,7,undirected,1
1603,368,undirected,1
1603,2106,undirected,1
1603,1514,undirected,1
1603,3223,undirected,1
1603,1652,undirected,1
1603,688,undirected,1
1603,5539,undirected,1
1603,1633,undirected,1
1603,3155,undirected,1
1603,5540,undirected,1
1603,282,undirected,1
1603,5541,undirected,1
1603,2754,undirected,1
1603,5542,undirected,1
1603,5543,undirected,1
1603,87,undirected,1
1603,1236,undirected,1
1603,2447,undirected,1
1603,5544,undirected,1
1603,5545,undirected,1
1603,5546,undirected,1
1603,125,undirected,1
1603,26,undirected,1
1603,4222,undirected,1
1603,131,undirected,1
1603,5547,undirected,1
1603,268,undirected,1
1603,3009,undirected,1
12064,99,undirected,1
12064,1182,undirected,1
12064,91,undirected,1
12064,2,undirected,1
12064,5548,undirected,1
12064,563,undirected,1
12064,105,undirected,1
12064,3,undirected,1
12064,1006,undirected,1
12064,7,undirected,1
12064,1183,undirected,1
12064,1184,undirected,1
12064,14,undirected,1
12064,1185,undirected,1
12064,766,undirected,1
12064,3295,undirected,1
12064,14,undirected,1
12064,69,undirected,1
12064,1186,undirected,1
12064,1126,undirected,1
12064,1187,undirected,1
12064,331,undirected,1
12064,1023,undirected,1
12064,1189,undirected,1
12064,1190,undirected,1
12064,1191,undirected,1
12064,1192,undirected,1
12064,1194,undirected,1
12064,222,undirected,1
12065,5549,undirected,1
12065,808,undirected,1
12065,954,undirected,1
12065,3232,undirected,1
12065,5550,undirected,1
12065,355,undirected,1
12065,3,undirected,1
12065,5551,undirected,1
12065,110,undirected,1
12065,7,undirected,1
12065,72,undirected,1
12065,3694,undirected,1
12065,42,undirected,1
12065,247,undirected,1
12065,2419,undirected,1
12065,1835,undirected,1
12065,448,undirected,1
12065,2469,undirected,1
12065,26,undirected,1
12065,262,undirected,1
12065,2361,undirected,1
12065,480,undirected,1
12065,5552,undirected,1
12065,1469,undirected,1
12065,62,undirected,1
12065,268,undirected,1
12065,200,undirected,1
12066,4104,undirected,1
12066,138,undirected,1
12066,2808,undirected,1
12066,5553,undirected,1
12066,5554,undirected,1
12066,103,undirected,1
12066,422,undirected,1
12066,3,undirected,1
12066,594,undirected,1
12066,107,undirected,1
12066,424,undirected,1
12066,5555,undirected,1
12066,827,undirected,1
12066,5556,undirected,1
12066,5557,undirected,1
12066,5558,undirected,1
12066,7,undirected,1
12066,608,undirected,1
12066,436,undirected,1
12066,5559,undirected,1
12066,254,undirected,1
12066,1867,undirected,1
12066,5560,undirected,1
12066,2758,undirected,1
12066,52,undirected,1
12066,125,undirected,1
12066,162,undirected,1
12066,5561,undirected,1
12066,1358,undirected,1
11887,5562,undirected,1
11887,169,undirected,1
11887,5563,undirected,1
11887,536,undirected,1
11887,5564,undirected,1
11887,2477,undirected,1
11887,865,undirected,1
11887,3001,undirected,1
11887,448,undirected,1
11887,5565,undirected,1
11887,2617,undirected,1
11887,5566,undirected,1
11887,5567,undirected,1
