Source,Target,Type,Weight
34,5194,undirected,1
34,5433,undirected,1
34,5434,undirected,1
34,5435,undirected,1
34,5436,undirected,1
34,5074,undirected,1
34,5437,undirected,1
34,5093,undirected,1
34,5438,undirected,1
34,5158,undirected,1
34,5439,undirected,1
34,5440,undirected,1
34,5422,undirected,1
34,5246,undirected,1
34,5441,undirected,1
34,5442,undirected,1
34,5141,undirected,1
35,5443,undirected,1
35,5207,undirected,1
35,5208,undirected,1
35,5074,undirected,1
35,5145,undirected,1
35,5371,undirected,1
35,5172,undirected,1
35,5079,undirected,1
35,5080,undirected,1
35,5210,undirected,1
35,5141,undirected,1
35,5134,undirected,1
35,5112,undirected,1
35,5211,undirected,1
35,5209,undirected,1
35,5212,undirected,1
36,5444,undirected,1
36,5272,undirected,1
36,5288,undirected,1
36,5445,undirected,1
36,5446,undirected,1
36,5214,undirected,1
36,5290,undirected,1
36,5447,undirected,1
36,5448,undirected,1
36,5449,undirected,1
36,5450,undirected,1
36,5451,undirected,1
36,5111,undirected,1
36,5452,undirected,1
36,5099,undirected,1
36,5453,undirected,1
36,5105,undirected,1
36,5141,undirected,1
37,5321,undirected,1
37,5454,undirected,1
37,5455,undirected,1
37,5456,undirected,1
37,5074,undirected,1
37,5145,undirected,1
37,5095,undirected,1
37,5246,undirected,1
37,5457,undirected,1
37,5184,undirected,1
37,5247,undirected,1
37,5281,undirected,1
37,5458,undirected,1
37,5459,undirected,1
37,5460,undirected,1
37,5461,undirected,1
37,5462,undirected,1
37,5463,undirected,1
38,5464,undirected,1
38,5105,undirected,1
38,5465,undirected,1
38,5337,undirected,1
38,5466,undirected,1
38,5330,undirected,1
38,5074,undirected,1
38,5095,undirected,1
38,5467,undirected,1
38,5160,undirected,1
38,5096,undirected,1
38,5468,undirected,1
38,5085,undirected,1
38,5469,undirected,1
38,5431,undirected,1
39,5339,undirected,1
39,5271,undirected,1
39,5470,undirected,1
39,5471,undirected,1
39,5472,undirected,1
39,5473,undirected,1
39,5074,undirected,1
39,5251,undirected,1
39,5338,undirected,1
39,5474,undirected,1
39,5079,undirected,1
39,5219,undirected,1
39,5475,undirected,1
39,5247,undirected,1
39,5307,undirected,1
39,5476,undirected,1
39,5083,undirected,1
40,5477,undirected,1
40,5478,undirected,1
40,5287,undirected,1
40,5479,undirected,1
40,5074,undirected,1
40,5251,undirected,1
40,5480,undirected,1
40,5481,undirected,1
40,5237,undirected,1
40,5184,undirected,1
40,5099,undirected,1
40,5482,undirected,1
40,5483,undirected,1
40,5484,undirected,1
40,5485,undirected,1
40,5463,undirected,1
40,5212,undirected,1
41,5486,undirected,1
41,5246,undirected,1
41,5132,undirected,1
