Id,Name,Type
12006,"Staff System Engineer, Infrastructure (Cloud / Azure)",Job
12007,"Assistant VP, Network & Infrastructure Security, Group Infrastructure & Platform Services",Job
12008,AWS DevOps Engineer,Job
12009,Data Platform Engineer- IV,Job
12010,API Developer,Job
12011,DevOps Engineer 818R,Job
12012,"System Engineer, IT Infrastructure",Job
12013,"Data Analyst, Data Management, Governance & Data Analytics",Job
12014,"Cloud Architect - Microsoft (Office 365, Microsoft Azure)",Job
12015,.Net Software Engineer / Senior Software Engineer,Job
12016,Infrastructure Architect,Job
12017,Devops Engineer (818),Job
12018,Cloud and IT Transformation - Cloud Architect (Azure) - Manager,Job
12019,Compliance Architect,Job
12020,Senior Network Security Specialist,Job
12021,System Analyst (Adobe/Gov/10 months)-IK,Job
12022,Manager - Cloud Solutions Architect_Financial Services - SG,Job
12023,"Head, Solution Design",Job
12024,"Operations Innovation Architect (Automation), Singapore",Job
12025,DevOps Engineer - Contract - Singapore,Job
12026,Lead Engineer- Cloud,Job
12027,"Senior Manager, Cloud Infrastructure",Job
12028,"Solutions Architect , Regional Global Accounts",Job
12029,Marketing Data Engineer,Job
12030,DevOps Engineer II,Job
12031,IDMS Cyber Security Product Specialist,Job
12032,Fullstack developer (PHP),Job
12033,Software Developer (Backend),Job
12034,Finance Transformation – Data Architect – Senior Associate (Financial Services),Job
12035,Finance Transformation – Data Architect – Senior Manager (Financial Services),Job
12036,System Analyst/ Consultant (Cloud or o365 exposure),Job
12037,Data Engineer (MNC / West),Job
12038,Aruba Regional Consulting System Engineer - EdgeConnect,Job
12039,Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Manager/ Senior Manager,Job
12040,"Head, Security Monitoring & Analytics",Job
12041,Cloud Solution Architect - Global Account,Job
12042,Incident Response Specialist - Cyber Defence (Digital Banking),Job
12043,System Consultant (Hybrid IT / Cloud),Job
12044,"Software Engineer, Software Engineering",Job
12045,Security Analyst (Secure Code Review| Digital Banking),Job
12046,Manager - Cloud Software Architect - SG,Job
12047,"Senior Java Developer,",Job
12048,"Senior IT Architect, Microsoft",Job
12049,Junior / Senior Cloud Engineer / Cloud Architect,Job
12050,System Intelligence (Analytics) Director,Job
12051,"Head, Security Monitoring %26 Analytics",Job
12052,Cyber Security Engineer (Digital Banking),Job
12053,"Java Cloud developer,",Job
12054,"Cloud Native Java Developer,",Job
12055,Senior Cloud Solutions Engineer,Job
12056,Cloud Delivery Engineer,Job
12057,Cloud Specialist,Job
12058,Principal Data Engineer,Job
12059,Big Data Architect - Delivery,Job
12060,"Principal Manager, Solution Architect (12-months contract) [Digital Enablement and Operations Division] (Enterprise/Corporate)",Job
12061,Fullstack Developer,Job
12062,System Engineer Webhosting,Job
12063,#EG Infra-Senior Cloud Engineer,Job
12064,##Infra-Lead Cloud Engineer (Cloud Architect),Job
12065,Full Stack Engineer,Job
12066,"#Lead Consultant, IT Security#",Job
12067,"Cloud Security Consultant (Cybersecurity), Technology Consulting",Job
12068,Azure Infrastructure Engineer,Job
12069,Software Engineer/Developer,Job
12070,Manager - Cloud Solutions Architect - SG,Job
12071,Systems Developer (1-Yr Agency Contract),Job
12072,Full Stack Developer Java,Job
12073,Senior Cloud Native Architect,Job
12074,Network/System Engineer (SIN/JB),Job
12075,Dot Net Developer - Singapore,Job
12076,Software Engineer - Embedded,Job
12077,Cyber Security Specialist,Job
12078,Lead DevOps/ Architect,Job
12079,Cloud Network Engineer (NEXT Solutions),Job
12080,Regional IT Platform Senior Cloud Architect,Job
12081,Software Engineer – Developer Experience & Tooling #182031,Job
12082,GCC Solution Architect,Job
12083,Software Engineer (Full Stack),Job
12084,"Lead, Cloud Architect (Infrastructure)",Job
12085,"Senior Executive, Infrastructure Support Specialist",Job
12086,IT Cloud Security Engineer,Job
12087,Cloud Solution Architect - Data & Analytics,Job
12088,Senior Software Developer,Job
12089,DevSecOps Solution Lead,Job
12090,Hybrid Cloud Solution Engineer,Job
12091,Systems Developer,Job
12092,Solution Architect (Cloud-Native),Job
12093,Risk Assurance - Digital Trust (Cloud Trust) - Cloud and Cyber Security - Associate/ Senior Associate,Job
12094,"Software Engineer, Senior Associate",Job
12095,Infrastructure and Operations Engineer,Job
12096,Snr/System Administrator (up to $5K/5 days),Job
12097,Solutions Engineering Intern,Job
12098,"IT Architect, Comms",Job
12099,"VP, Head - Vulnerability Management, Group Information Security",Job
12100,VP - Senior Security Engineer - Data Security Engineering,Job
12101,Cloud Infrastructure Consultant,Job
12102,"Cloud Security (Financial Services), Senior Consultant, Technology Consulting",Job
12103,Software Engineer (.Net + AWS/Azure Cloud),Job
12104,"Solution Architect, Data & Analytics",Job
12105,Principal DevOps & Lab Engineer (SG - Edge),Job
12106,"Lead Software Engineer, Backend (Coban & SegP)",Job
12107,Senior DevOps Engineer (Foundations),Job
12108,Internship - Full Stack Developer / DevSecOps Engineers (Jan to May),Job
12109,Cloud Solution Architect - Data & Analytics (ARC Specialization),Job
12110,Cloud Engineer (Terraform/ CI|CD / Linux),Job
12111,Tech System Engineer,Job
12112,Cloud & DevSecOps Architect,Job
12113,"Staff Architect, Cloud Infrastructure",Job
12114,Senior Cloud Delivery Architect,Job
12115,Security DevOps Engineer,Job
12116,Network Security Engineer,Job
12117,"Lead IT Architect, Appl Architect",Job
12118,IT Engineer,Job
12119,"Development Manager, SAP AI Singapore",Job
12120,"MTS 2, Software Engineer",Job
12121,Cyber Information Security Manager,Job
12122,Network & Cloud Engineer,Job
12123,Solutions Architect (ICT),Job
12124,"Security Analyst, Information Technology",Job
12125,Cloud Engineer - Full Stack,Job
12126,Security Engineering Technical Lead (SG),Job
12127,"Blockchain Security DevOps Engineer, SG",Job
12128,"Lead Software Engineer, Backend (APEX - Automation & platform excellence)",Job
12129,Senior Software Engineer - Site Reliability,Job
12130,Security Data Architect (SG),Job
12131,Security Operations Center - Tier 1 Analyst (SG),Job
12132,Security IAM Manager (SG),Job
12133,"Senior/ Software Engineer (IIB/ESB, ETL), Banking",Job
12134,Principal Technologist Java,Job
12135,IT Cloud Architect,Job
12136,Data Analyst / Data Analytics Specialist,Job
12137,Backend Developer (Java / .NET),Job
12138,Cyber Security Engineering Manager,Job
12139,Senior Network Specialist,Job
12140,Web Developer ( Urgent),Job
12141,"VP, Senior/Lead Software Developer, GIC Labs",Job
12142,Solutions Architect - Data Analytics,Job
12143,3. Enterprise & Cloud Data Security Consultant,Job
12144,Senior PHP Developer,Job
12145,Solutions Architect – Wintel/Virtualization,Job
12146,SOC Architect,Job
12147,Senior Solutions Architect – Wintel,Job
12148,Full Stack Software Engineer***,Job
12149,Big Data Architect,Job
12150,SOFTWARE ENGINEER (MNC/West/5D/UP$5k),Job
12151,Developer (Power BI) 1703,Job
12152,"Spl'st, Cyber Security (12 months extendable)",Job
12153,IT Specialist - Crypto,Job
12154,Azure Cloud Ops Specialist,Job
12155,"Solutions Architect, Asean Enterprise",Job
12156,Web Developer (WordPress),Job
12157,Web Developer (Sitefinity),Job
12158,Software Engineer***,Job
12159,Principal System Engineer,Job
12160,Industry Technical Specialist (Technical Sales),Job
12161,"Senior Staff Engineer, System Application Engineering",Job
12162,Senior React Native developer | $ 10000,Job
12163,Network Security Specialist,Job
12164,System Integrator,Job
12165,Solution Engineer (Robotics programming),Job
12166,"Senior Specialist, Video Services",Job
12167,Cyber security – LEAD,Job
12168,Data Engineer / Senior Data Engineer,Job
12169,Solution Architect (Delivery) for Data Analytics,Job
12170,Senior Principal Software Engineer,Job
12171,Backend Developer (Nodejs),Job
12172,Server Software Engineer,Job
12173,ETL Developer,Job
12174,"Digital Technology, Specialist / Technology, Specialist",Job
12175,Senior .NET Full Stack Developer,Job
12176,"Snr Cloud Engineer, Cloud",Job
12177,Full Stack Engineer/Developer,Job
12178,Senior Network Engineer,Job
12179,Software Engineer / Senior Software Engineer Admiralty Street / 5 days 】5111,Job
12180,Sr. Staff Information Security Engineer,Job
12181,"Senior Vice President, Head of Infrastructure Security Engineering",Job
12182,Senior DevOps Engineer (Data Tech),Job
12183,Senior / System Analyst (Online systems),Job
12184,22426560 Senior Application Security Architect (SASA) Lead,Job
12185,Principal IT Infrastructure Architect,Job
12186,Senior .Net Developer,Job
12187,System Developer (Mulesoft),Job
12188,"Technology, Specialist",Job
12189,"Senior Data Engineer, Big Data",Job
12190,Software Developer [5 Days / Yishun] 9156,Job
12191,Software Developer (C# I .Net),Job
12192,Software Engineer in Test,Job
12193,Solution Architect (Cloud)***,Job
12194,Senior Software Engineer in Test,Job
12195,#SGUNITED JOBS IT Architect,Job
12196,SAP Basis Integration GRC Consultant,Job
12197,Software Engineer / Senior Software Engineer - 4769,Job
12198,AWS CLOUD SECURITY SPECIALIST,Job
12199,Senior Solutions Engineer,Job
12200,.NET Developer [TR],Job
12201,System Devops,Job
12202,Senior Advisor DevOps Engineer,Job
12203,"R&D engineer, software (full stack)",Job
12204,SAP Basis integration GRC Lead,Job
12205,"Solutions Architect, Greater China Region",Job
12206,Front-end Developer,Job
12207,"System Engineer (Microsoft Windows Server, SQL, Up to $6000)",Job
12208,Lead Network Engineer,Job
12209,"Engineer, Software",Job
12210,Specialist Cyber Security Consultant(Contract),Job
12211,Network Sales Specialist,Job
12212,Snr Software Engineer,Job
12213,Infra Audit and Compliance Specialist,Job
12214,Specialist Cyber Security Consultant,Job
12215,Cloud Platform Engineer,Job
12216,Senior IT Infrastructure Specialist,Job
12217,Software Engineer(C#),Job
12218,"Financial Services Advisory, Solution Architect",Job
12219,Assistant Data Engineer/Data Engineer,Job
12220,Customer Solutions Engineering – Senior Web Developer,Job
12221,Information Security Architect,Job
12222,Solutions Engineer,Job
12223,Senior Sales Specialist,Job
12224,Information Security Engineer,Job
12225,Java Fullstack Developer,Job
12226,Snr Software Engineer (Machine Learning),Job
12227,Software Engineer (Machine Learning),Job
12228,Full Stack Developer / Tech Lead,Job
12229,Principal Software Engineer (Java),Job
12230,Staff Software Engineer (Java),Job
12231,Full Stack Engineer (ReactJS / Python),Job
12232,Senior Software Engineer_22WD56540,Job
12233,System & Storage Engineer,Job
12234,Network System Reliability Engineer - Singapore,Job
12235,Data Analytics Platform Engineer,Job
12236,Developer (IT/Good Bonus/Digital Learning/Up to $4.5k),Job
12237,Cybersecurity - Network Security,Job
12238,IT Specialist,Job
12239,Full Stack Developer (Intermediate),Job
12240,Full Stack Developer (Senior),Job
12241,Python Developer,Job
12242,Dot Net Developer,Job
12243,Software Development Engineer,Job
12244,System Analyst / Senior System Analyst,Job
12245,Security Engineer - Threat Intelligence Specialist,Job
12246,System Support Engineer,Job
12247,Network Security Engineer ( Cybersecurity ),Job
12248,"Assistant Manager, Senior Network Engineer, ITS-Infrastructure Operations (SIN2021-H0017)",Job
12249,"Senior / Engineer, IT (Sharepoint & M365)",Job
12250,"Partner Solution Architect, Technology Alliances (APJ)",Job
12251,Solution Architect (Cloud),Job
12252,"Cloud Security Analyst, Information Security Analyst/Specialist | Technology, Analyst/Specialist",Job
12253,Solutions Architect - Infra & App Modernization,Job
12254,"CLOUD INFRASTRUCTURE ENGINEER (UPTO $8,000) - 2 POSITIONS",Job
12255,IT Network Specialist,Job
12256,"Cybersecurity Specialist (Cloud, Security Assessment, AWS), 1 Year Contract",Job
12257,Cloud Network Advisor-Central/$7K,Job
12258,Senior Network Engineer (CCNP),Job
12259,"Network Operations Engineer (Network / Azure / ITIL) – Perm, East",Job
12260,Cloud Engineer - Azure,Job
12261,Cloud Solutions Architect,Job
12262,Sr. Partner Cloud Architect,Job
12263,Cloud Enterprise DevOps Senior Engineer,Job
12264,Cloud Data Engineer,Job
12265,Senior Cyber Security Specialist (Cloud) – Contract,Job
12266,Network Engineer – Cloud and On-Premise Network Services,Job
12267,#SGUNITEDJOBS Azure cloud Engineer,Job
12268,"Cloud Security Architecture Specialist, Vice President",Job
12269,IT Cloud Infra Engineer,Job
12270,Senior IT Cloud Infra Engineer,Job
12271,#SGUNITED JOBS - Cloud Azure Architect,Job
12272,Network & Cloud Engineer #TeSA #CLT,Job
12273,Senior Data Engineer,Job
12274,Network Data Security Consultant #SJN,Job
12275,Software Development Lead Engineer,Job
12276,Senior Infrastructure Engineer,Job
12277,Enterprise Architect (Telecommunication),Job
12278,Cloud Solutions Expert,Job
12279,Cloud Automation Engineer,Job
12280,#SGunitedjobs Cloud Security Engineer,Job
12281,Junior Cloud Engineer,Job
12282,Full Stack Developer for cloud and IoT applications,Job
12283,Cloud Security Specialist,Job
12284,Cloud Engineer - AWS,Job
12285,"Backend Engineer, Cloud Security SaaS",Job
12286,DevOps Specialist (System Automation Specialist).,Job
12287,Backend Developer (Hybrid workplace),Job
12288,Information Cloud Architect,Job
12289,Cloud Success Architect,Job
12290,Frontend Developer (Hybrid workplace),Job
12291,Cloud Software Engineer,Job
12292,Software Developer (Ref 24642),Job
12293,Senior System Engineer,Job
12294,"Manager, DevOps Lead (12 months)",Job
12295,"System Engineer (Vessel, Shipping)",Job
12296,Head of Data,Job
12297,.NET Developer (Full Stack) (Senior),Job
12298,Technical Lead/DevOps Engineer,Job
12299,Lead Cloud Architect – AWS / Azure,Job
12300,Java Developer (AEM) (Lead),Job
12301,Java Developer (AEM) (Senior),Job
12302,Java Developer (AEM) (Junior),Job
12303,Java Developer (AEM) (Mid),Job
12304,Senior Software Engineer – Singapore,Job
12305,Software Developer/Engineer,Job
12306,Senior Data Architect (Public Service),Job
12307,Lead Cloud Security Architect,Job
12308,Full Stack Developer (Lead),Job
12309,Full Stack Developer (Mid),Job
12310,.NET Developer (Full Stack) (Mid),Job
12311,Full Stack Developer (Junior),Job
12312,.NET Developer (Full Stack) (Junior),Job
12313,.NET Developer (Full Stack) (Lead),Job
12314,Network Engineer (Shipping/Logistics),Job
12315,Senior Software Engineer (Cloud),Job
12316,Cybersecurity Engineer - Data Security,Job
12317,Fullstack Javascript Developer,Job
12318,"Assistant Vice President, Network & Infrastructure Security",Job
12319,Head of Application Security,Job
12320,Network/System Engineer,Job
12321,"Network Engineer (Level 2 support , CCNA, Shipping company)",Job
12322,System Specialist (Automotive/West/6k),Job
12323,Cyber Security IT Audit Manager,Job
12324,Regional Solution Architect (Cloud Solutions and DC),Job
12325,Cyber Security IT Audit Senior Manager,Job
12326,SAP Basis Consultant,Job
12327,Principal Software Engineer (URS),Job
12328,Data Security Manager,Job
12329,"Staff Architect, Infrastructure",Job
12330,System & Network Administrator (3-year Contract/Up to $5000),Job
12331,Cloud Sales Specialist,Job
12332,Principal Specialist (Data Engineer),Job
12333,Senior Software Engineer (Cloud / DevOps) (AI Start-up),Job
12334,Identity & Access Management Security Engineer,Job
12335,BI Data Engineer,Job
12336,Fullstack Developer NodeJS Azure,Job
12337,Senior Network Engineer/Manager (Senior Principal Site Reliability Engineer),Job
12338,Senior Software Engineer (.NET),Job
12339,Senior Full Stack Developer,Job
12340,"Software Engineer, Backend",Job
12341,Java Developer (Full Stack) (Lead),Job
12342,Java Developer (Full Stack) (Senior),Job
12343,Java Developer (Full Stack) (Mid),Job
12344,Java Developer (Full Stack) (Junior),Job
12345,Enterprise Solutions Architect,Job
12346,"VP, Analytics and Data Management",Job
12347,Solution Architect - Hybrid Solution,Job
12348,IT System Engineer - RETAIL - S$3500 ( 1 Yr Renewable Contract),Job
12349,Systems Architect,Job
12350,7104-System Engineer [VMWare VCP or Nutanix NCP /Azure Infrastructure/ Enterprise Infrastructure System/Application environment/IT System Integrator/],Job
12351,IT Infrastructure Engineer (Ref 20994),Job
12352,Infrastructure Engineer - Senior DevOps Engineer #sgunitedjobs,Job
12353,Sales specialist (End User Computing),Job
12354,BACKEND SOFTWARE ENGINEER (Senior or Junior),Job
12355,Lead Infrastructure Engineer,Job
12356,Data Platform Specialist,Job
12357,Senior Software Engineer / Assistant Lead Engineer,Job
12358,OpenShift Developer/Specialist,Job
12359,Snr/System Administrator (up to $5K),Job
12360,Senior Software Engineer (Azure),Job
12361,Data Engineer (Raffles Place),Job
12362,Senior DevOps Engineer_22WD57549,Job
12363,IT Security Analyst,Job
12364,"Data Engineer - Raffles* (PERM ROLE - MIN 4 YEARS EXPERIENCE REQ! - APACHE HADOOP, CLOUD BASED)",Job
12365,Data Platform Engineer - Associate (Remote),Job
12366,Data Platform Engineer - Vice President (Remote),Job
12367,"IT Security Engineer (Network/Cloud Security, Up to $6000,CBD)",Job
12368,Solution Architect_ Java,Job
